31699788,6522
1,327186,看海,10563,周迅,100
2,33206214,小幸运,9548,田馥甄,91
3,28793502,后会无期,7763,G.E.M.邓紫棋,90
4,29431066,奇妙能力歌,1007170,陈粒,85
5,4875309,一直很安静,7061,阿桑,83
6,26305543,爱与希望,3684,林俊杰,75
7,28244345,Cut Your Teeth (Kygo Remix),64131,Kyla La Grange/Kygo,70
8,28815250,平凡之路,4721,朴树,60
9,27556211,All of Me,35342,John Legend,60
10,29910004,闹啥子嘛闹,6472,张杰/谢帝,54
11,29814898,可惜没如果,3684,林俊杰,52
12,28285910,岁月神偷,893259,金玟岐,51
13,16768019,Hanging On,48444,Britt Nicole,50
14,108242,她说,3684,林俊杰,49
15,307865,爱情抗体,9950,许慧欣,46
16,29850685,生生,3684,林俊杰,46
17,483671599,追光者,7409,岑宁儿,45
18,29848657,手心的蔷薇,3684,林俊杰/G.E.M.邓紫棋,45
19,17990632,Falling Slowly,34134,Glen Hansard,45
20,29774171,新地球,3684,林俊杰,45
21,26902557,An Unfinished Life,87066,Audiomachine,45
22,29850686,I Am Alive,3684,林俊杰/Jason Mraz,43
23,205429,离开的时候,7063,ALin,40
24,3406512,More Than Love,161438,sweetbox,40
25,254097,慢慢来比较快,8325,梁静茹,40
26,3157058,Ordinary Day,68940,Melanie Penn,40
27,29850684,水仙,3684,林俊杰,40
28,3413782,The End of the World,74670,Skeeter Davis,40
29,360908,你是此生最美的风景,11952,JS,39
30,327192,幸福花园,10563,周迅,39
31,4433364,Summer Vibe,105493,Walk off the Earth,39
32,28074741,Let Her Go,837290,Cole Vosbury,39
33,16493158,Making Love Out Of Nothing At All,85503,Air Supply,38
34,26620017,刘哈哈与大先生,4080,刘心/大鹏,37
35,18431127,I Want You Back (SPK Mix),129526,Jackson 5,37
36,28830585,一起老去,9944,薛凯琪/陈意涵/杨子姗,37
37,1210496,What Are Words,30899,Chris Medina,37
38,4875307,杀破狼,11952,JS,36
39,4875305,终于明白,11363,动力火车,36
40,139371,New Boy,4721,朴树,35
41,239364,热气球,7897,黄淑惠,35
42,29850681,茉莉雨,3684,林俊杰,35
43,27674996,secret base ~君がくれたもの~ (Memento mori Ver.),16906,茅野愛衣/戸松遥/早見沙織,35
44,18602293,Angel,35330,Jack Johnson,35
45,35470197,一次就好,6066,杨宗纬,34
46,608404,oath sign,16995,LiSA,34
47,19107755,Ne T'En Va Pas,74680,Sheryfa Luna,34
48,210287,遗憾,7439,陈洁仪,34
49,825646,君の知らない物語,21397,supercell,33
50,21572439,Don't Leave Me (Ne Me Quitte Pas),72722,Regina Spektor,33
51,17783969,Stuttering,57223,Fefe Dobson,33
52,28456751,It Is Well (Live),89184,Bethel Music/Kristene DiMarco,32
53,29408158,Today,27936887,Willamette Stone,32
54,25706282,夜空中最亮的星,12977,逃跑计划,31
55,2772113,I wanted you,60879,Ina Wroldsen,31
56,1304257,Wait For You,32687,Elliott Yamin,31
57,256894,HAPPY TUNE,8348,李心洁,31
58,26608719,紅蓮の弓矢,15258,Linked Horizon,30
59,22768475,Hands Up,128182,2PM,30
60,27759600,Five Hundred Miles,35331,Justin Timberlake/Carey Mulligan/Stark Sands,30
61,27678655,李白,4292,李荣浩,30
62,21253900,Won't Go Home Without You,96266,Maroon 5,30
63,26427662,一个人的北京,711683,好妹妹,30
64,3922559,If I Die Young,66160,Lauren Alaina,30
65,18839688,Where You At (Dave Audé Remix),60945,Jennifer Hudson,30
66,4940920,Butter-Fly,15800,和田光司,30
67,440411424,缘分一道桥,5346,王力宏/谭维维,29
68,29542675,Habits Of My Heart (Slaptop Remix),820322,Jaymes Young,28
69,28312147,岁月神偷(网易特别版),893259,金玟岐,28
70,461011,恋愛サーキュレーション,16456,花澤香菜,28
71,1761766,Juste Une Photo De Toi,39556,M. Pokora,27
72,18449193,Say Hello,41926,Rosie Thomas/Sufjan Stevens,27
73,102154,海绵宝宝,3348,回音哥,27
74,35403523,陪你度过漫长岁月,2116,陈奕迅,26
75,441442,Time travel,14429,岸部眞明,26
76,460528,白金ディスコ,16625,井口裕香,26
77,2772111,suddenly,60879,Ina Wroldsen,26
78,29525322,Mein Anker (Filous Remix),30156564,Julian Leplay,25
79,25964510,Oceans Deep,742105,Sons Of Day,25
80,26679467,Boy With a Coin,178125,Iron & Wine,25
81,28458104,阳光滋味,34098045,贾越皓,24
82,29401208,Paper Plane's Adventure,5342,V.K克,24
83,25641372,大笨钟,6452,周杰伦,24
84,29415987,Resolution (Kygo Edit),844410,Kygo/Matt Corby,24
85,29436904,南山南,4592,马頔,23
86,27804029,走在冷风中,784453,刘思涵,23
87,176608,命中注定,6075,庾澄庆,23
88,29712134,Coming Over (Filous Remix),1025291,James Hersey,23
89,29343743,Title,69173,Meghan Trainor,22
90,28891491,世界は恋に落ちている,1049332,CHiCO with HoneyWorks,22
91,29715888,Gold (Thomas Jack Remix),33956,Gabriel Ríos,22
92,28755660,New Orleans,961380,Naxxos,22
93,29572026,Surrender (Tritonal Remix),50905,Cash Cash/Julia Michaels,22
94,17654232,Lights,56598,Ellie Goulding,21
95,28612265,Cut Your Teeth,64131,Kyla La Grange,21
96,2429134,Little Lies,53302,Dave Barnes,21
97,28700178,Won't Look Back,688325,Duke Dumont,21
98,29750345,Trouble,60906,Iggy Azalea/Jennifer Hudson,20
99,28377210,Mirror Night,5342,V.K克,20
100,155856,回忆,5346,王力宏,20
